Time,RRI,SpO2,SBP,DBP,MAP,HR,CO,SV,TPR
3035.8157,NA,94.77824401,104.71875,59.1875,77.16567744,NA,7450.952637,82.1875,10.858
3036.4748,NA,93.80746735,109.96875,62.1875,81.70165942,NA,6836.376465,74.90625,10.7066
3037.13145,0.71815,93.79875157,120.75,67.15625,87.99449971,NA,6728.793457,80.9375,9.8886
3037.8496,0.96885,93.7942664,124.96875,68.1875,87.36435845,83.54727936,5739.337402,92.9375,9.15
3038.81845,0.96195,94.12390847,127.15625,64.65625,87.13343514,62.37355042,6190.886719,99.46875,9.4748
3039.7804,0.9497,94.79988088,120.53125,65.8125,83.80545324,63.17834854,6837.161133,108.25,11.32
3040.7301,0.924,94.80125473,117.6875,65.625,82.07806639,64.93636322,7607.619629,117.1875,11.5649
3041.6541,0.8412,94.80417112,112.65625,64,79.56141439,64.93636322,8920.455078,124.53125,12.4429
3042.4953,0.75285,94.79889545,105.15625,62.46875,76.41667372,79.69766998,8183.85498,102.75,13.0318
3043.24815,0.7131,94.79641705,107.78125,61.46875,77.96033231,84.1436615,8166.615723,97.4375,12.9193
3043.96125,0.70225,94.78483224,111.5,62.1875,80.81547771,85.43582916,7635.827148,89.46875,12.4294
3044.6635,0.71575,94.7837059,114.71875,64.40625,83.93746442,83.82733917,6686.277832,79.6875,11.6197
3045.37925,0.798,93.90552553,118.3125,66.21875,86.30061149,83.82733917,6575.958496,87.65625,10.5054
3046.17725,1.02245,93.78220512,121.875,67.6875,86.41697898,75.1887207,5470.655762,92.96875,10.1794
3047.1997,1.00825,93.7864338,128.03125,67,90.14906019,58.68424988,5858.146973,97.5625,10.7381
3048.20795,1.07525,94.53903162,126.75,68.15625,89.08518847,55.80218506,5869.692383,105.1875,12.6573
3049.2832,1.0327,94.78424881,122.53125,66.4375,86.08718502,58.09994888,6437.619629,110.75,12.0834
3050.3159,0.97275,94.77781419,117.25,66,83.21453495,61.67964172,7885.896484,127.875,12.7907
3051.28865,0.84025,94.77984975,108.46875,63.46875,79.55655835,71.40538788,8812.317383,123.125,13.3498
3052.1289,0.7377,94.85929663,102.9375,62.96875,77.1668223,71.40538788,9051.77832,111.34375,13.4944
3052.8666,0.6918,95.78865369,108.21875,62.96875,80.09890512,81.33414459,8751.125,100.875,13.2933
3053.5584,0.67895,95.78441896,113.03125,65.46875,85.02238673,88.37007904,7844.501953,88.65625,12.625
3054.23735,0.7157,95.78400954,119.53125,70.03125,91.04985905,88.37007904,6550.694336,78.34375,11.8016
3054.95305,1.05075,95.78544195,127.5,74.21875,91.64583779,57.10232544,5011.085938,87.6875,10.4587
3056.0038,0.9881,95.78253719,NA,70.15625,93.46382805,57.10232544,5716.943848,94.71875,10.4545
3056.9919,1.00425,96.62099515,125.84375,71.9375,90.82767992,60.7216568,6108.826172,101.84375,13.4728
3057.99615,0.98125,96.76593312,122.46875,70.40625,87.98219366,61.14746475,6761.113281,110.84375,12.7214
3058.9774,0.89365,96.77327358,116.4375,68.65625,84.59295813,61.14746475,8615.649414,127.90625,13.6457
3059.87105,0.8281,96.11261472,107.25,66.25,80.26556187,72.45800781,7886.737305,108.9375,14.1902
3060.69915,0.7425,95.79321549,109.25,64.90625,80.58277214,72.45800781,8171.452148,100.8125,14.078
3061.44165,0.709,95.79529046,112.09375,65.21875,83.24301062,80.80796051,7705.804199,91.46875,13.931
3062.15065,0.72435,95.79637347,114.90625,67.25,86.69166546,82.83011627,6437.712402,77.84375,13.4793
3062.875,0.9617,96.50439651,121.40625,71.71875,89.16662921,62.38934326,5297.245117,84.90625,11.3981
3063.8367,1.0734,96.76669927,127.6875,70.5,91.34358132,62.38934326,5061.07373,90.5,10.8368
3064.9101,0.99965,96.76500369,124.03125,69.9375,90.6596837,60.02145004,5794.695801,96.53125,13.1651
3065.90975,1.0038,96.7629648,119.46875,71.4375,87.99122693,60.02145004,6209.01709,103.875,13.3469
3066.91355,0.92635,96.76049819,114.28125,68.625,84.93409855,64.76698303,8038.027832,124.09375,13.458
3067.8399,0.8772,96.75534371,108.21875,67.6875,81.43395338,64.76698303,7803.149414,112.96875,14.5783
3068.7171,0.81445,96.75853528,109.03125,66.21875,81.69940067,68.40142822,7158.174316,96.875,14.7684
3069.53155,0.7449,96.77263936,111.03125,66.6875,83.69724271,73.67124176,7394.794922,92.0625,14.6354
3070.27645,0.8028,96.77356985,113.9375,68.9375,87.04996263,80.54399872,5946.88623,79.40625,14.0804
3071.07925,1.1123,96.77246893,120.1875,71.5,87.1640854,74.73838043,4587.34082,84.84375,12.2112
3072.19155,0.9993,96.77271903,120.28125,66.21875,87.25961082,53.94293213,5302.449219,88.5625,12.3076
3073.19085,1.0008,96.7727365,115.03125,68.6875,85.23588145,59.95156479,5578.118164,92.9375,14.7575
3074.19165,0.99345,96.77397579,112.8125,67.40625,83.20148815,59.95156479,6233.162598,102.875,13.3981
3075.1851,0.96445,96.77203166,107.28125,65.40625,79.70915613,62.20972061,7146.730469,114.875,14.3179
3076.14955,0.8626,96.77035452,101.6875,63.03125,76.88146349,62.20972061,6762.162598,97.0625,14.9284
3077.01215,0.76435,96.76862694,103.78125,62.9375,78.49003103,69.55794525,7231.688477,91.9375,15.2179
3077.7765,0.7254,96.77207403,107.28125,65.96875,82.49316024,78.49812317,6967.456543,84.125,15.1378
3078.5019,0.77195,96.77356654,112.09375,69.71875,88.11016691,82.71205139,5898.234863,75.90625,13.7688
3079.27385,NA,96.77220491,120.78125,73.63687134,89.60055071,77.72852325,3934.292969,81.03125,11.9612
3080.5114,1.1437,96.04638727,125.28125,68.90625,91.20996227,NA,4828.67334,92.375,12.3759
3081.6551,1.09615,95.79830828,121.03125,71.03125,89.5705324,54.73783112,5032.938477,91.9375,NA
3082.75125,0.9857,95.80515592,116.1875,70,86.33969723,60.86871719,6015.541016,99,14.9313
3083.73695,0.89965,95.802609,107.0625,67.71875,81.37540002,60.86871719,8220.838867,123.3125,15.4559
3084.6366,0.84065,95.80301701,107.8125,66.21875,81.41506379,66.69307709,7441.359375,104.21875,15.5572
3085.47725,0.7956,95.80293568,110.21875,66.9375,83.5774205,71.37395477,7054.655762,93.9375,15.5277
3086.27285,0.90915,95.80203349,114.0625,68.96875,85.82788803,65.99424744,5151.057129,78.03125,14.6414
3087.182,1.16315,95.79555249,119.0625,69.1875,85.06624901,65.99424744,4219.521484,80.875,12.848
3088.34515,1.00855,95.80278928,117.96875,64.15625,84.55659762,59.4930191,5228.172363,87.875,13.5753
3089.3537,0.9762,95.79974647,113.1875,66.46875,82.78412377,61.46092606,5866.061035,95.21875,15.2045
3090.3299,0.95455,95.79850126,109.75,65.5,80.95114481,61.46092606,6568.854004,104.59375,13.4688
3091.28445,0.92005,95.79696756,107.5,64.75,79.55483649,62.85758972,7377.291992,112.90625,13.6696
3092.2045,0.8441,95.79584395,103.8125,63.6875,78.1633261,65.21327209,6820.766602,95.90625,14.2925
3093.0486,0.7688,95.78959499,105.8125,65.09375,80.36412916,78.04356384,7046.163574,90.3125,14.432
3093.8174,0.76625,95.79189029,109.3125,67.96875,84.48392166,78.04356384,6608.855469,84.15625,14.1943
3094.58365,0.9633,95.79103245,114.09375,71.15625,87.38801201,62.28587341,4975.395508,79.9375,13.2246
3095.54695,1.09305,96.55090115,120.59375,70.9375,89.24090729,62.28587341,4457.59668,81.71875,12.732
3096.64,1.0714,96.78680056,118.25,69.15625,87.95995902,56.00052643,4788.044922,85.5,15.0298
3097.7114,0.98435,96.78643902,114.28125,68.78125,86.00399318,56.00052643,5565.863281,91.15625,15.3086
3098.69575,0.93065,96.78310186,111.46875,69.1875,84.98762666,64.47369385,6798.146973,105.5625,15.1222
3099.6264,0.843,96.39430234,109.75,68.90625,84.1673555,64.47369385,7470.229492,104.75,15.1511
3100.4694,0.76625,95.8009686,105.90625,68.46875,82.69572989,71.17215729,7347.613281,94.09375,15.2542
3101.23565,0.72235,95.80182521,105.8125,68.65625,82.96205371,83.0588913,7132.26709,86,14.9813
3101.958,0.7091,95.80287953,110.8125,69.96875,86.14275481,84.61554718,6961.215332,82.09375,14.2707
3102.6671,0.70455,95.80414582,116.28125,72.625,90.35422659,84.61554718,6465.731445,75.34375,13.8464
3103.37165,0.85045,95.80517851,121.71875,75.6875,93.47186644,85.16365814,5287.841309,75.34375,13.0231
3104.2221,1.1208,95.79407845,128.0625,75.71875,92.49489067,70.54981995,4367.06543,81.8125,12.2538
3105.3429,1.02595,95.55695331,127.84375,69.9375,90.75249677,58.48216248,5129.835938,87.78125,13.6595
3106.36885,1.0079,94.78880748,121.53125,69.84375,87.11444597,58.48216248,5617.57959,94.5,15.5576
3107.37675,0.9905,94.78949236,115.5625,66.9375,82.66573968,59.53033066,6449.103027,106.3125,13.849
3108.36725,0.95335,94.78632257,111.03125,63.9375,78.92556246,60.57451248,7411.708008,116.8125,13.8856
3109.3206,0.8617,94.78199344,105.25,60.96875,75.86801874,69.63015747,7284.010742,104.625,14.1501
3110.1823,0.7819,94.78913944,101.78125,60.46875,74.84143708,69.63015747,7340.862793,95.75,13.9855
3110.9642,0.71315,94.80148373,103.75,60.90625,77.1909841,76.73609924,7611.378418,90.1875,13.5223
3111.67735,0.71275,94.80185023,108.0625,64.6875,81.95528218,84.1373291,7042.353516,84.71875,12.7937
3112.3901,0.7788,94.79908192,113.59375,68.8125,86.95909657,77.04524231,6057.297363,78.65625,11.8268
3113.1689,1.04815,94.80300559,120.71875,72.75,89.62067732,77.04524231,4932.09668,86.125,10.9096
3114.21705,1.04645,94.80516717,126.0625,70.71875,92.02978358,57.24345779,5161.45166,90.40625,11.719
3115.2635,1.03575,94.79474415,122.0625,71.53125,90.01541305,57.92893219,5527.868652,95.75,14.6476
3116.29925,1.0059,95.62170227,118.46875,70.625,87.21699532,57.92893219,6070.236328,101.8125,13.8719
3117.30515,0.96615,95.78268288,113.78125,68.40625,84.17107304,62.10459137,7364.983398,118.59375,14.445
